#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         660 2.61712e+06        -nan         nan
         661 1.06502e+10        -nan         nan
         662 1.42349e+07        -nan         nan
         663 1.74017e+11        -nan         nan
         664 9.18933e+06        -nan         nan
         665 1.95271e+08        -nan         nan
         666 4.07252e+08        -nan         nan
         667 9.23957e+07        -nan         nan
         668 4.00487e+09        -nan         nan
         669 2.15476e+08        -nan         nan
         670 2.58519e+08        -nan         nan
         671 2.13485e+08        -nan         nan
         672 3.92877e+08        -nan         nan
         673 2.36613e+07        -nan         nan
         674 4.64866e+07        -nan         nan
         675 1.36624e+09        -nan         nan
         676 3.99668e+08        -nan         nan
         677 2.93969e+07        -nan         nan
         678  1.0885e+08        -nan         nan
         679 2.17994e+11        -nan         nan
         680 1.54091e+12        -nan         nan
         681 3.80489e+09        -nan         nan
         682 1.47792e+11        -nan         nan
         683 1.18998e+06        -nan         nan
         684 1.40603e+10        -nan         nan
         685 1.39283e+12        -nan         nan
         686 2.10143e+06        -nan         nan
         687 5.71071e+08        -nan         nan
         688 2.86905e+06        -nan         nan
         689 1.61741e+07        -nan         nan
         690 6.02651e+08        -nan         nan
         691 1.46333e+06        -nan         nan
         692 4.46667e+07        -nan         nan
         693 4.03174e+06        -nan         nan
         694 4.36931e+09        -nan         nan
         695 6.48307e+07        -nan         nan
         696 1.17764e+07        -nan         nan
         697 1.06646e+11        -nan         nan
         698 5.85888e+07        -nan         nan
         699 2.78125e+09        -nan         nan
         700 7.63713e+09        -nan         nan
         701 7.06935e+07        -nan         nan
         702 2.96645e+07        -nan         nan
         703 1.16807e+08        -nan         nan
         704 4.04438e+08        -nan         nan
         705 5.32618e+09        -nan         nan
         706  5.0314e+07        -nan         nan
         707 3.09408e+09        -nan         nan
         708 7.99432e+08        -nan         nan
         709 8.88027e+09        -nan         nan
         710 3.60952e+08        -nan         nan
         711 1.38734e+09        -nan         nan
         712 4.28643e+07        -nan         nan
         713 4.37827e+07        -nan         nan
