#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         556    -5.49156    -5.46842  0.00363941
         557    -5.42505    -5.46834  0.00363371
         558    -5.44699     -5.4683   0.0036274
         559    -5.44953    -5.46827  0.00362107
         560    -5.48383    -5.46829  0.00361471
         561    -5.51817    -5.46838  0.00360936
         562    -5.54917    -5.46853   0.0036058
         563    -5.46245    -5.46852  0.00359941
         564    -5.46436    -5.46851  0.00359304
         565      -5.433    -5.46845  0.00358723
         566    -5.38672     -5.4683  0.00358379
         567    -5.43582    -5.46824  0.00357793
         568     -5.3807    -5.46809  0.00357495
         569    -5.19778    -5.46762  0.00360009
         570    -5.37332    -5.46745  0.00359758
         571    -5.36601    -5.46727  0.00359566
         572    -5.40083    -5.46716  0.00359125
         573    -5.31561    -5.46689  0.00359471
         574    -5.33291    -5.46666  0.00359601
         575    -5.43871    -5.46661  0.00359009
         576    -5.42302    -5.46653  0.00358465
         577    -5.49377    -5.46658  0.00357875
         578    -5.50788    -5.46665  0.00357327
         579    -5.58009    -5.46685  0.00357247
         580    -5.48529    -5.46688  0.00356645
         581    -5.52703    -5.46698  0.00356182
         582    -5.55487    -5.46713   0.0035589
         583    -5.59031    -5.46735  0.00355906
         584    -5.55685     -5.4675  0.00355626
         585     -5.6146    -5.46775  0.00355906
         586    -5.61132      -5.468  0.00356141
         587    -5.57951    -5.46819  0.00356041
         588    -5.59477     -5.4684  0.00356085
         589    -5.58682     -5.4686  0.00356048
         590    -5.56519    -5.46877  0.00355821
         591     -5.5655    -5.46893  0.00355595
         592    -5.57902    -5.46912   0.0035548
         593    -5.55257    -5.46926  0.00355159
         594    -5.52197    -5.46934  0.00354672
         595    -5.53456    -5.46945  0.00354245
         596    -5.51912    -5.46954  0.00353749
         597    -5.49648    -5.46958  0.00353185
         598    -5.48023     -5.4696  0.00352599
         599    -5.56145    -5.46975  0.00352344
         600    -5.61129    -5.46999  0.00352545
         601    -5.56398    -5.47015  0.00352305
         602    -5.49587    -5.47019  0.00351746
         603    -5.50209    -5.47024  0.00351202
         604    -5.47204    -5.47024  0.00350621
         605    -5.44575     -5.4702  0.00350065
         606    -5.47545    -5.47021  0.00349488
         607     -5.4708    -5.47021  0.00348913
         608    -5.49366    -5.47025   0.0034836
         609     -5.5387    -5.47036  0.00347969
         610    -5.53145    -5.47046  0.00347543
         611    -5.54716    -5.47059  0.00347201
         612    -5.53478     -5.4707  0.00346792
         613    -5.54254    -5.47081  0.00346424
         614    -5.65456    -5.47111   0.0034715
         615     -5.6447    -5.47139  0.00347731
         616    -5.59746     -5.4716  0.00347768
         617    -5.59846     -5.4718  0.00347812
         618    -5.60754    -5.47202  0.00347942
         619    -5.50804    -5.47208  0.00347428
         620    -5.54453     -5.4722  0.00347065
         621    -5.61965    -5.47244  0.00347317
         622    -5.59605    -5.47264  0.00347327
         623    -5.56675    -5.47279  0.00347097
         624    -5.61843    -5.47302  0.00347325
         625    -5.62941    -5.47327   0.0034767
         626    -5.63025    -5.47352  0.00348017
         627    -5.58949    -5.47371  0.00347954
         628    -5.55512    -5.47384  0.00347641
         629    -5.57884      -5.474  0.00347489
         630    -5.55986    -5.47414  0.00347204
         631    -5.53775    -5.47424    0.003468
         632    -5.60422    -5.47444  0.00346861
         633    -5.52804    -5.47453  0.00346416
         634    -5.45647     -5.4745  0.00345882
         635    -5.36958    -5.47434  0.00345731
         636    -5.47403    -5.47434  0.00345188
         637    -5.56368    -5.47448  0.00344931
         638    -5.52369    -5.47455  0.00344476
         639    -5.49864    -5.47459  0.00343958
         640    -5.46604    -5.47458  0.00343423
         641    -5.42659     -5.4745  0.00342969
         642    -5.44165    -5.47445  0.00342473
         643    -5.48975    -5.47447  0.00341949
         644    -5.59028    -5.47465   0.0034189
         645    -5.48672    -5.47467  0.00341365
         646    -5.46774    -5.47466  0.00340838
         647    -5.46455    -5.47465  0.00340315
         648    -5.49888    -5.47468   0.0033981
         649    -5.48354     -5.4747   0.0033929
         650    -5.51182    -5.47476  0.00338816
         651    -5.51876    -5.47482  0.00338363
         652    -5.42181    -5.47474  0.00337941
         653     -5.3638    -5.47457  0.00337851
         654    -5.45676    -5.47454  0.00337345
         655    -5.41493    -5.47445  0.00336953
