#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2522     1.14697      1.0636  0.00108661
        2523     1.14714     1.06363  0.00108669
        2524      1.1473     1.06366  0.00108676
        2525     1.14745      1.0637  0.00108684
        2526     1.14761     1.06373  0.00108692
        2527     1.14776     1.06376    0.001087
        2528     1.14791      1.0638  0.00108707
        2529     1.14806     1.06383  0.00108716
        2530     1.14821     1.06386  0.00108724
        2531     1.14835      1.0639  0.00108732
        2532      1.1485     1.06393   0.0010874
        2533     1.14864     1.06396  0.00108749
        2534     1.14878       1.064  0.00108757
        2535     1.14891     1.06403  0.00108766
        2536     1.14905     1.06406  0.00108775
        2537     1.14918      1.0641  0.00108784
        2538     1.14931     1.06413  0.00108793
        2539     1.14944     1.06416  0.00108802
        2540     1.14956      1.0642  0.00108811
        2541     1.14969     1.06423   0.0010882
        2542     1.14981     1.06426  0.00108829
        2543     1.14993      1.0643  0.00108839
        2544     1.15004     1.06433  0.00108848
        2545     1.15016     1.06437  0.00108857
        2546     1.15027      1.0644  0.00108867
        2547     1.15039     1.06443  0.00108876
        2548      1.1505     1.06447  0.00108886
        2549     1.15061      1.0645  0.00108896
        2550     1.15071     1.06453  0.00108906
        2551     1.15082     1.06457  0.00108915
        2552     1.15092      1.0646  0.00108925
        2553     1.15102     1.06464  0.00108935
        2554     1.15112     1.06467  0.00108945
        2555     1.15122      1.0647  0.00108955
        2556     1.15132     1.06474  0.00108965
        2557     1.15142     1.06477  0.00108975
        2558     1.15151     1.06481  0.00108986
        2559      1.1516     1.06484  0.00108996
        2560      1.1517     1.06487  0.00109006
        2561     1.15179     1.06491  0.00109016
        2562     1.15187     1.06494  0.00109026
        2563     1.15196     1.06498  0.00109037
        2564     1.15205     1.06501  0.00109047
        2565     1.15213     1.06504  0.00109057
        2566     1.15222     1.06508  0.00109068
        2567      1.1523     1.06511  0.00109078
        2568     1.15238     1.06515  0.00109089
        2569     1.15246     1.06518  0.00109099
        2570     1.15254     1.06521   0.0010911
        2571     1.15262     1.06525   0.0010912
        2572      1.1527     1.06528  0.00109131
        2573     1.15278     1.06532  0.00109141
        2574     1.15286     1.06535  0.00109152
        2575     1.15293     1.06538  0.00109163
        2576     1.15301     1.06542  0.00109173
        2577     1.15308     1.06545  0.00109184
        2578     1.15316     1.06549  0.00109194
        2579     1.15323     1.06552  0.00109205
        2580      1.1533     1.06555  0.00109216
        2581     1.15337     1.06559  0.00109226
        2582     1.15345     1.06562  0.00109237
        2583     1.15352     1.06566  0.00109248
        2584     1.15359     1.06569  0.00109258
        2585     1.15366     1.06572  0.00109269
        2586     1.15373     1.06576   0.0010928
        2587      1.1538     1.06579  0.00109291
        2588     1.15387     1.06583  0.00109301
        2589     1.15394     1.06586  0.00109312
        2590     1.15401     1.06589  0.00109323
        2591     1.15408     1.06593  0.00109334
        2592     1.15415     1.06596  0.00109344
        2593     1.15422       1.066  0.00109355
        2594     1.15429     1.06603  0.00109366
        2595     1.15436     1.06606  0.00109377
        2596     1.15443      1.0661  0.00109388
        2597      1.1545     1.06613  0.00109399
        2598     1.15457     1.06617  0.00109409
        2599     1.15464      1.0662   0.0010942
        2600     1.15471     1.06623  0.00109431
        2601     1.15478     1.06627  0.00109442
        2602     1.15485      1.0663  0.00109453
        2603     1.15492     1.06634  0.00109464
        2604     1.15499     1.06637  0.00109475
        2605     1.15506      1.0664  0.00109485
        2606     1.15513     1.06644  0.00109496
        2607      1.1552     1.06647  0.00109507
        2608     1.15528     1.06651  0.00109518
        2609     1.15535     1.06654  0.00109529
        2610     1.15542     1.06657   0.0010954
        2611      1.1555     1.06661  0.00109551
        2612     1.15557     1.06664  0.00109562
        2613     1.15564     1.06668  0.00109573
        2614     1.15572     1.06671  0.00109584
        2615     1.15579     1.06674  0.00109595
        2616     1.15587     1.06678  0.00109606
        2617     1.15595     1.06681  0.00109617
        2618     1.15602     1.06685  0.00109628
        2619      1.1561     1.06688  0.00109639
        2620     1.15618     1.06692  0.00109651
        2621     1.15626     1.06695  0.00109662
        2622     1.15634     1.06698  0.00109673
        2623     1.15642     1.06702  0.00109684
        2624      1.1565     1.06705  0.00109695
        2625     1.15658     1.06709  0.00109706
        2626     1.15666     1.06712  0.00109718
        2627     1.15674     1.06715  0.00109729
        2628     1.15682     1.06719   0.0010974
        2629     1.15691     1.06722  0.00109752
        2630     1.15699     1.06726  0.00109763
        2631     1.15708     1.06729  0.00109774
        2632     1.15716     1.06732  0.00109786
        2633     1.15725     1.06736  0.00109797
        2634     1.15733     1.06739  0.00109808
        2635     1.15742     1.06743   0.0010982
        2636     1.15751     1.06746  0.00109831
        2637     1.15759      1.0675  0.00109843
        2638     1.15768     1.06753  0.00109855
        2639     1.15777     1.06756  0.00109866
        2640     1.15786      1.0676  0.00109878
        2641     1.15795     1.06763  0.00109889
        2642     1.15804     1.06767  0.00109901
        2643     1.15814      1.0677  0.00109913
        2644     1.15823     1.06774  0.00109925
        2645     1.15832     1.06777  0.00109936
        2646     1.15841      1.0678  0.00109948
        2647     1.15851     1.06784   0.0010996
        2648      1.1586     1.06787  0.00109972
        2649      1.1587     1.06791  0.00109984
        2650     1.15879     1.06794  0.00109996
        2651     1.15889     1.06797  0.00110008
        2652     1.15899     1.06801   0.0011002
        2653     1.15908     1.06804  0.00110032
        2654     1.15918     1.06808  0.00110044
        2655     1.15928     1.06811  0.00110056
        2656     1.15938     1.06815  0.00110068
        2657     1.15948     1.06818  0.00110081
        2658     1.15958     1.06822  0.00110093
        2659     1.15968     1.06825  0.00110105
        2660     1.15978     1.06828  0.00110117
        2661     1.15988     1.06832   0.0011013
        2662     1.15998     1.06835  0.00110142
        2663     1.16008     1.06839  0.00110155
        2664     1.16018     1.06842  0.00110167
        2665     1.16028     1.06846   0.0011018
        2666     1.16039     1.06849  0.00110193
        2667     1.16049     1.06853  0.00110205
        2668     1.16059     1.06856  0.00110218
        2669      1.1607     1.06859  0.00110231
        2670      1.1608     1.06863  0.00110243
        2671      1.1609     1.06866  0.00110256
        2672     1.16101      1.0687  0.00110269
        2673     1.16111     1.06873  0.00110282
        2674     1.16122     1.06877  0.00110295
        2675     1.16132      1.0688  0.00110308
        2676     1.16143     1.06884  0.00110321
        2677     1.16153     1.06887  0.00110334
        2678     1.16164     1.06891  0.00110347
        2679     1.16175     1.06894  0.00110361
        2680     1.16185     1.06898  0.00110374
        2681     1.16196     1.06901  0.00110387
        2682     1.16206     1.06904  0.00110401
        2683     1.16217     1.06908  0.00110414
        2684     1.16228     1.06911  0.00110427
        2685     1.16238     1.06915  0.00110441
        2686     1.16249     1.06918  0.00110455
        2687      1.1626     1.06922  0.00110468
        2688      1.1627     1.06925  0.00110482
        2689     1.16281     1.06929  0.00110495
        2690     1.16292     1.06932  0.00110509
        2691     1.16303     1.06936  0.00110523
        2692     1.16313     1.06939  0.00110537
        2693     1.16324     1.06943  0.00110551
        2694     1.16335     1.06946  0.00110565
        2695     1.16345      1.0695  0.00110579
        2696     1.16356     1.06953  0.00110593
        2697     1.16367     1.06957  0.00110607
        2698     1.16378      1.0696  0.00110621
        2699     1.16388     1.06964  0.00110635
        2700     1.16399     1.06967  0.00110649
        2701      1.1641     1.06971  0.00110663
        2702      1.1642     1.06974  0.00110678
        2703     1.16431     1.06978  0.00110692
        2704     1.16442     1.06981  0.00110706
        2705     1.16452     1.06985  0.00110721
        2706     1.16463     1.06988  0.00110735
        2707     1.16473     1.06992   0.0011075
        2708     1.16484     1.06995  0.00110764
        2709     1.16495     1.06999  0.00110779
        2710     1.16505     1.07002  0.00110794
        2711     1.16516     1.07006  0.00110808
        2712     1.16526     1.07009  0.00110823
        2713     1.16537     1.07013  0.00110838
        2714     1.16547     1.07016  0.00110853
        2715     1.16558      1.0702  0.00110867
        2716     1.16568     1.07023  0.00110882
        2717     1.16579     1.07027  0.00110897
        2718     1.16589      1.0703  0.00110912
        2719       1.166     1.07034  0.00110927
        2720      1.1661     1.07037  0.00110942
        2721      1.1662     1.07041  0.00110958
        2722     1.16631     1.07044  0.00110973
        2723     1.16641     1.07048  0.00110988
        2724     1.16651     1.07051  0.00111003
        2725     1.16661     1.07055  0.00111018
        2726     1.16672     1.07058  0.00111034
        2727     1.16682     1.07062  0.00111049
        2728     1.16692     1.07066  0.00111064
        2729     1.16702     1.07069   0.0011108
        2730     1.16712     1.07073  0.00111095
        2731     1.16722     1.07076  0.00111111
        2732     1.16732      1.0708  0.00111126
        2733     1.16742     1.07083  0.00111142
        2734     1.16752     1.07087  0.00111158
        2735     1.16762      1.0709  0.00111173
        2736     1.16772     1.07094  0.00111189
        2737     1.16782     1.07097  0.00111205
        2738     1.16792     1.07101   0.0011122
        2739     1.16802     1.07104  0.00111236
        2740     1.16812     1.07108  0.00111252
        2741     1.16821     1.07112  0.00111268
